Time (s),Amplitude
17.24582744,1515
17.25526452,0
17.26382351,1520
17.27591372,0
17.28556705,1509
17.29582429,0
17.30422211,1504
17.31582427,0
17.32517910,1531
17.33552289,0
17.34552479,1518
17.35518599,0
17.36382341,1535
17.37582421,0
17.38583064,1573
17.39583802,0
17.40383482,1584
17.41583562,0
17.42583632,1587
17.43583679,0
17.44383693,1611
17.45583797,0
17.46583629,1616
17.47583747,0
17.48383832,1616
17.49583936,0
17.50583911,1616
17.51484323,0
17.52384090,1604
17.53584266,0
17.54584384,1619
17.55584383,0
17.56382275,1626
17.57564902,0
17.58565450,1615
17.59582424,0
17.60367155,1655
17.61582375,0
17.62560678,1663
17.63561606,0
17.64361668,1668
17.65562248,0
17.66561747,1667
17.67561865,0
17.68362093,1680
17.69562006,0
17.70562530,1679
17.71562171,0
17.72562265,1630
17.73562670,0
17.74362373,1618
17.75562549,0
17.76562619,1618
17.77562809,0
17.78362727,1584
17.79562807,0
17.80582595,1584
17.81582427,0
17.82342863,1680
17.83608532,0
17.84608293,1634
17.85573268,0
17.86382270,1655
17.87584519,0
17.88539886,1632
17.89339852,0
17.90569043,1606
17.91582370,0
17.92533588,1581
17.93382215,0
17.94599533,1535
17.95564580,0
17.96582532,1530
17.97582889,0
17.98382235,1521
17.99582362,0
18.00559998,1502
18.01581550,0
18.02325201,1447
18.03590894,0
18.04590511,1463
18.05555677,0
18.06382203,1393
18.07521033,0
18.08621550,1430
18.09521174,0
18.10351515,1477
18.11582351,0
18.12616801,1434
18.13582397,0
18.14377475,1383
18.15582323,0
18.16582608,1361
18.17350602,0
18.18577433,1361
18.19582391,0
18.20542479,1333
18.21382260,0
18.22612047,1350
18.23612046,0
18.24612045,1283
18.25612116,0
18.26412153,1329
18.27512217,0
18.28612471,1303
18.29512382,0
18.30412412,1282
18.31512523,0
18.32612538,1245
18.33512759,0
18.34412885,1234
18.35579944,0
18.36579919,1202
18.37580228,0
18.38382220,1151
18.39530706,0
18.40530825,1136
18.41530824,0
18.42330861,1179
18.43531013,0
18.44531131,1122
18.45331216,2
18.46331167,1117
18.47531199,2
18.48531771,1102
18.49531460,13
18.50331545,1125
18.51531577,18
18.52531695,1073
18.53531909,18
18.54331779,1063
18.55582333,21
18.56582499,1069
18.57582045,18
18.58351064,1040
18.59514904,37
18.60562253,967
18.61582422,47
18.62382197,989
18.63582373,57
18.64382195,966
18.65582347,68
18.66382217,907
18.67582178,75
18.68582463,875
18.69582343,81
18.70327711,853
18.71582341,96
18.72563672,834
18.73508453,106
18.74385047,805
18.75383210,110
18.76597691,815
18.77582407,113
18.78624797,866
18.79382157,128
18.80589414,842
18.81582355,130
18.82554746,818
18.83382154,144
18.84582424,769
18.85585022,162
18.86534619,804
18.87350440,176
18.88615894,771
18.89582396,199
18.90582442,749
18.91382146,208
18.92582369,723
18.93611193,219
18.94582391,705
18.95376396,240
18.96582389,635
18.97582364,240
18.98606873,624
18.99406719,251
19.00571775,576
19.01582360,262
19.02582383,598
19.03382158,267
19.04582381,592
19.05567384,286
19.06582379,631
19.07332563,304
19.08597946,643
19.09582376,315
19.10563040,603
19.11382103,327
19.12323713,585
19.13593960,336
19.14582372,511
19.15358591,353
19.16582322,531
19.17582417,367
19.18589306,540
19.19382119,370
19.20550537,529
19.21582365,385
19.22582388,501
19.23382163,397
19.24582362,496
19.25582409,400
19.26582360,477
19.27344561,409
19.28581977,498
19.29582429,432
19.30582547,461
19.31382608,458
19.32582688,443
19.33582759,487
19.34582877,414
19.35382867,511
19.36583042,396
19.37583208,548
19.38583207,342
19.39383364,623
19.40383387,330
19.41583490,656
19.42583418,270
19.43383455,683
19.44586277,240
19.45607495,728
19.46607304,209
19.47407389,765
19.48607588,180
19.49607563,809
19.50607705,150
19.51407766,838
19.52608013,118
19.53608012,882
19.54575753,98
19.55368590,915
19.56582355,45
19.57559061,942
19.58553863,43
19.59278440,998
19.60250950,18
19.60250950,1006
19.61891747,0
19.63369060,1023
19.63552666,0
19.65210867,1069
19.65210867,0
19.66855121,1104
19.68366981,0
19.68559170,1149
19.70199728,0
19.70199728,1157
19.71838403,0
19.73525381,1214
19.73525381,0
19.75097966,1281
19.75097966,0
19.76744986,1287
19.78409624,0
19.78409624,1333
19.80064058,0
19.80064058,1355
19.81728292,0
19.83356619,1339
19.83422136,0
19.85059404,1378
19.85059404,0
19.86727214,1410
19.88394094,0
19.88394094,1424
19.90093517,0
19.90093517,1418
19.91720486,0
19.93387961,1437
19.93387961,0
19.95056343,1472
19.95056343,0
19.96716857,1467
19.98452449,0
19.98452449,1497
20.00126243,0
20.00126243,1489
20.01746511,0
20.03395152,1526
20.03395152,0
20.05042768,1511
20.05042768,0
20.06724977,1527
20.08370852,0
20.08370852,1511
20.10172224,0
20.10172224,1535
20.12393332,0
20.13422799,1574
20.14168525,0
20.15158200,1575
20.15158200,0
20.16821337,1559
20.18324375,0
20.18502927,1600
20.20163918,0
20.20163918,1569
20.21799207,0
20.23493648,1603
20.23493648,0
20.25042272,1599
20.25042272,0
20.26838732,1583
20.28463888,0
20.28463888,1599
20.30140090,0
20.30140090,1626
20.32189965,0
20.33408999,1621
20.34570837,0
20.35378289,1616
20.36582088,0
20.36644077,1535
20.38567305,0
20.39567471,1587
20.40608740,0
20.41347718,1602
20.42564559,0
20.43303895,1635
20.43303895,0
20.44866276,1606
20.46429467,0
20.46429467,1611
20.47992373,0
20.47992373,1618
20.50570869,0
20.51595926,1577
20.51629043,0
20.53381968,1616
20.54582071,0
20.54958081,1535
20.56520820,0
20.56520820,1569
20.58083987,0
20.58083987,1535
20.59646749,0
20.61210322,1575
20.62562180,0
20.63617468,1591
20.64517498,0
20.65319395,1604
20.65706348,0
20.66916466,1605
20.68580770,0
20.69102287,1467
20.70238495,0
20.71618104,1433
20.71868801,0
20.73507309,1387
20.73507309,0
20.75337052,1415
20.76606965,0
20.76799726,1360
20.78566909,0
20.79366970,1328
20.80430603,0
20.81616926,1472
20.82515264,0
20.83399081,1433
20.84582043,0
20.85582256,1355
20.86599302,0
20.87070823,1410
20.88582087,0
20.89582253,1433
20.90382051,0
20.91569471,1311
20.91659164,0
20.93163753,1386
20.93163753,0
20.94726562,1367
20.96289539,0
20.96289539,1352
20.97852635,0
20.99415636,1314
21.00582027,0
21.01579165,1294
21.01579165,0
21.03141928,1322
21.03141928,0
21.05514908,1227
21.06580448,0
21.06580448,1239
21.08143139,0
21.08143139,1223
21.10560727,0
21.11398029,1239
21.12505627,0
21.13601637,1179
21.14509392,0
21.15411973,1143
21.16423011,0
21.17528629,1137
21.18533182,0
21.19337320,1151
21.20550966,11
21.21573615,1142
21.22575569,11
21.23415494,1105
21.24599004,11
21.25582290,1106
21.26571655,16
21.27381921,1101
21.28582072,30
21.29582262,1102
21.29882240,30
21.29882240,1072
21.31444716,34
21.33007693,1063
21.34570932,32
21.34570932,1013
21.36133695,47
21.36133695,1001
21.37696648,54
21.39259863,983
21.39259863,62
21.40822577,985
21.42385578,80
21.42385578,912
21.43948531,89
21.45511603,886
21.45511603,95
21.47074676,861
21.47074676,102
21.48637772,883
21.50582123,112
21.51368785,825
21.52582097,112
21.53206825,833
21.53206825,115
21.54769444,816
21.56516719,117
21.57516384,853
21.58319712,122
21.58319712,783
21.60579896,137
21.61479712,806
21.62561083,150
21.63361216,776
21.64561081,163
21.65561414,775
21.66561437,176
21.67361307,707
21.68561411,195
21.69582248,681
21.70582104,207
21.71381879,717
21.72588873,214
21.73582101,705
21.74567485,226
21.75369906,687
21.76575780,237
21.77582169,679
21.78582096,243
21.79382205,659
21.80316329,245
21.81616545,656
21.82616401,267
21.83316517,641
21.84516740,262
21.85516620,637
21.86616826,275
21.87316751,625
21.88516927,298
21.89517379,603
21.90617037,319
21.91317081,511
21.92517304,336
21.93517494,495
21.94517350,346
21.95317364,507
21.96517515,359
21.97517514,499
21.98617697,378
21.99317718,491
22.00517774,385
22.01518011,463
22.02517915,400
22.03318071,459
22.04582119,389
22.05582070,438
22.06582069,414
22.07382369,446
22.08582044,423
22.09582090,456
22.10596681,458
22.11381817,434
22.12582040,479
22.13582063,409
22.14582038,529
22.15381813,403
22.16555667,562
22.17582059,333
22.18283582,603
22.19538236,321
22.20582056,651
22.21578217,290
22.22345614,679
22.23582053,243
22.24560618,727
22.25582051,219
22.26381874,763
22.27389479,171
22.28582048,787
22.29581666,129
22.30381799,832
22.31579685,129
22.32582235,886
22.33514786,51
22.34385610,909
22.35581946,48
22.36582208,931
22.37382269,34
22.38582277,979
22.39582229,16
22.40382314,1023
22.41582680,0
22.42582512,1051
22.43582654,0
22.44368434,1050
22.45509338,0
22.46409440,1085
22.47509575,0
22.48409557,1110
22.49509740,0
22.50609803,1130
22.51609826,0
22.52409887,1174
22.53509998,0
22.54582071,1191
22.55581880,0
22.56381774,1259
22.57511115,0
22.58611226,1287
22.59611630,0
22.60393238,1317
22.61571527,0
22.62599921,1328
22.63581896,0
22.64381838,1353
22.65549779,0
22.66550684,1354
22.67581844,0
22.68381786,1379
22.69581890,0
22.70582151,1389
22.71581864,0
22.72381783,1395
22.73581862,0
22.74573326,1428
22.75581670,0
22.76582050,1444
22.77581859,0
22.78366637,1457
22.79566765,0
22.80566835,1462
22.81566930,0
22.82366991,1476
22.83567142,0
22.84567142,1474
22.85567212,0
22.86367273,1520
22.87567353,0
22.88567328,1529
22.89567494,0
22.90367556,1535
22.91567636,0
22.92567635,1521
22.93567801,0
22.94367862,1535
22.95581865,0
22.96582031,1566
22.97581840,0
22.98381734,1568
22.99581838,0
23.00582051,1581
23.01581192,0
23.02381730,1594
23.03581882,0
23.04590321,1598
23.05590320,0
23.06591797,1614
23.07590604,0
23.08391500,1584
23.09590769,0
23.10590816,1600
23.11591077,0
23.12390971,1603
23.13591170,0
23.14391088,1611
23.15591240,0
23.16391206,1602
23.17591429,0
23.18591452,1592
23.19591618,0
23.20391560,1603
23.21581841,0
23.22582054,1605
23.23582077,0
23.24381685,1611
23.25581813,0
23.26582026,1646
23.27581382,0
23.28375554,1584
23.29581785,0
23.30581999,1601
23.31581783,0
23.32381749,1616
23.33581805,0
23.34389400,1638
23.35581803,0
23.36582017,1595
23.37577987,0
23.38381648,1621
23.39581800,0
23.40581989,1663
23.41581774,0
23.42381763,1600
23.43581772,0
23.44581962,1609
23.45612907,0
23.46388698,1599
23.47611952,0
23.48536658,1671
23.49581742,0
23.50411415,1584
23.51581812,0
23.52612829,1573
23.53607965,0
23.54611254,1506
23.55613065,0
23.56387043,1520
23.57581758,0
23.58587766,1521
23.59300542,0
23.59300542,1486
23.60864615,0
23.62427449,1508
23.63518119,0
23.64209843,1469
23.65581775,0
23.66374183,1483
23.67581987,0
23.68008447,1466
23.69571161,0
23.69738007,1434
23.71353006,0
23.72582006,1424
23.73581743,0
23.74381661,1406
23.74739122,0
23.76301646,1328
23.76301646,0
23.77864647,1340
23.79427838,0
23.79427838,1325
23.80990553,0
23.82553601,1298
23.83596778,0
23.84235263,1283
23.85358715,0
23.86529803,1256
23.87608004,0
23.88554406,1248
23.89354134,0
23.90615845,1079
23.91546273,0
23.92546344,1162
23.93392849,0
23.93392849,1141
23.95568252,0
23.96533084,1137
23.97561646,0
23.98399782,1111
23.99600053,0
24.00605774,1104
24.01594543,0
24.02398753,1119
24.03597426,0
24.04298568,1136
24.05577636,0
24.06326604,1135
24.07411170,6
24.08180690,1123
24.08180690,13
24.09860396,1106
24.11619854,16
24.11688876,1078
24.13068032,16
24.13068032,1065
24.14773822,16
24.16412616,1071
24.16437197,23
24.18054390,995
24.18054390,38
24.19740200,1017
24.21417761,48
24.21417761,1015
24.23087406,58
24.23087406,974
24.24763560,73
24.26377869,943
24.26377869,77
24.28068733,773
24.28068733,92
24.29748082,848
24.31363893,99
24.31363893,849
24.33037686,108
24.34460878,839
24.34708118,112
24.36355186,855
24.36355186,113
24.38046193,879
24.39621305,116
24.39694691,752
24.41283703,130
24.41349864,801
24.43028712,142
24.43028712,752
24.44664335,154
24.46371317,833
24.46371317,166
24.48055220,789
24.49614596,182
24.49701738,766
24.51386619,208
24.51386619,748
24.53022623,208
24.54611945,721
24.54684138,227
24.56379580,697
24.56379580,224
24.58025193,659
24.59614801,239
24.59740782,689
24.61573172,247
24.62573242,681
24.63581824,251
24.64381552,655
24.65581822,263
24.66260219,640
24.66260219,279
24.67822766,640
24.69385934,287
24.69385934,610
24.70948744,298
24.70948744,571
24.72511768,313
24.74074864,555
24.74074864,326
24.75637722,565
24.77200603,340
24.77200603,531
24.79584575,348
24.80583882,521
24.81345749,366
24.81756449,525
24.82976747,384
24.84573030,491
24.84626627,390
24.86285496,499
24.86285496,398
24.87953711,442
24.87953711,413
24.89616680,413
24.91278601,432
24.91278601,354
24.92969060,455
24.94531822,336
24.94615030,503
24.96291280,421
24.96291280,539
24.97986650,379
24.99573922,576
25.00134730,357
25.01303935,614
25.01303935,315
25.02977395,653
25.04633451,283
25.04633451,688
25.06304502,239
25.06304502,703
25.08102798,176
25.08102798,752
25.10521317,181
25.11529064,805
25.12093234,163
25.13593936,836
25.14555621,126
25.15272713,870
25.16322184,89
25.16602612,907
25.18100166,70
25.19551563,938
25.20253730,48
25.21601439,960
25.21601439,77
25.23143816,991
25.23143816,0
25.24809361,1056
25.26437187,0
25.26437187,1067
25.28384352,0
25.29543257,1082
25.30581689,0
25.31519675,1126
25.32581639,0
25.33381486,1157
25.34584308,0
25.35567069,1199
25.36581683,0
25.37381482,1232
25.38581586,0
25.39381790,1233
25.39535880,0
25.41098380,1300
25.41098380,0
25.42661285,1313
25.44592738,0
25.45105243,1334
25.45105243,0
25.46667957,1367
25.48231030,0
25.48231030,1360
25.50231838,0
25.51582074,1372
25.52581596,0
25.53364229,1361
25.54574871,0
25.54574871,1385
25.56137419,0
25.56137419,1403
25.57700539,0
25.59263515,1397
25.60310364,0
25.61373949,1441
25.62581587,0
25.63622141,1459
25.64517570,0
25.65410781,1450
25.66576886,0
25.66915917,1451
25.68544078,0
25.68954277,1483
25.70439696,0
25.71582532,1520
25.72064924,0
25.73341155,1487
25.74611402,0
25.75382376,1451
25.76570845,0
25.76981807,1488
25.78538060,0
25.78715849,1508
25.80263543,0
25.81567526,1632
25.82036185,0
25.83321548,1525
25.84588957,0
25.85193205,1494
25.86556029,0
25.86866212,1535
25.88526058,0
25.89583778,1574
25.90221405,0
25.91381431,1562
25.92581534,0
25.93507004,1574
25.94552994,0
25.95381427,1575
25.96584105,0
25.97584152,1578
25.97820449,0
25.99382973,1520
26.00018954,0
26.01571965,1595
26.02572155,0
26.03398180,1601
26.04466414,0
26.04466414,1578
26.06028986,0
26.06028986,1576
26.07592010,0
26.09154963,1622
26.09154963,0
26.11396050,1614
26.12596226,0
26.13581705,1593
26.14581513,0
26.15381432,1630
26.16126800,0
26.16126800,1652
26.17689347,0
26.19252205,1622
26.19252205,0
26.20815229,1598
26.22378182,0
26.22378182,1646
26.23941183,0
26.25504160,1627
26.25504160,0
26.27067089,1639
26.27067089,0
26.28630233,1647
26.30193043,0
26.30193043,1623
26.31756449,0
26.33319187,1684
26.33319187,0
26.34484649,1577
26.36116576,0
26.36116576,1535
26.37679291,0
26.39242458,1475
26.40561748,0
26.41112614,1486
26.41112614,0
26.42675281,1506
26.44238305,0
26.44238305,1519
26.45801258,0
26.47364211,1513
26.47364211,0
26.48927188,1488
26.50538707,0
26.51313901,1478
26.52513981,0
26.53594828,1441
26.54424882,0
26.54424882,1424
26.55987453,0
26.57550526,1399
26.57550526,0
26.59113574,1392
26.59113574,0
26.61381364,1328
26.62581539,0
26.63581657,1359
26.64558530,0
26.65381360,1335
26.66581511,0
26.67581677,1328
26.68545723,0
26.69372678,1312
26.70581436,0
26.71581674,1269
26.72581530,0
26.73381352,1258
26.74381447,0
26.75570297,1264
26.76581454,0
26.77381372,1169
26.78581452,0
26.79581738,1186
26.80600190,0
26.81339908,1171
26.82544780,0
26.83556747,1167
26.84524107,0
26.85359883,1177
26.86581898,0
26.87551689,1086
26.87875319,5
26.89406657,1099
26.90566492,0
26.91521168,1058
26.92608166,9
26.93320608,1064
26.94547582,13
26.95519876,1088
26.96514845,15
26.97324038,1103
26.98609591,21
26.99430680,1065
26.99975228,16
27.01355553,1100
27.02555728,29
27.03555727,1042
27.04561520,41
27.05355191,977
27.06587100,41
27.07544422,944
27.08543825,64
27.09521604,930
27.10520864,80
27.11367822,911
27.12567925,83
27.12712836,915
27.14275455,91
27.14275455,909
27.15838242,111
27.17401266,819
27.17401266,104
27.18964314,847
27.20527196,111
27.20527196,859
27.22090387,112
27.22090387,885
27.23653054,126
27.25216198,825
27.25216198,133
27.26779008,818
27.28342104,145
27.28342104,804
27.29905033,146
27.31468225,794
27.31468225,177
27.33030963,773
27.34594011,187
27.34594011,708
27.36156917,197
27.36156917,751
27.38539076,209
27.38855743,709
27.38855743,225
27.41520810,707
27.42520857,233
27.42681932,711
27.44244552,244
27.44244552,678
27.45807385,256
27.47370601,639
27.48593116,257
27.49608231,649
27.50564814,275
27.51350617,624
27.51958466,275
27.53525448,582
27.54576206,275
27.55376291,595
27.56180406,294
27.56180406,559
27.57743073,306
27.59305882,545
27.59305882,315
27.60869050,511
27.62431908,332
27.62431908,549
27.64593124,345
27.65588522,490
27.66557741,347
27.67357922,467
27.68558002,368
27.69644356,467
27.70599270,385
27.71403098,496
27.72216988,391
27.73569036,452
27.74631715,384
27.75270605,473
27.76599741,400
27.76997423,449
27.78589010,456
27.79327822,465
27.80286360,465
27.81592894,431
27.81868720,503
27.83356524,386
27.84568477,549
27.85569024,362
27.86562371,592
27.86967230,304
27.88537884,626
27.89571548,292
27.90581489,657
27.91381288,257
27.92581153,701
27.93581486,234
27.94304824,723
27.94304824,153
27.95867610,766
27.97430515,176
27.97430515,804
27.98993492,144
28.00594497,848
28.01024437,222
28.02587366,896
28.03379488,156
28.04581499,933
28.05581450,135
28.05952382,978
28.05952382,30
28.07515073,1007
28.09521651,0
28.10175133,1053
28.11362529,0
28.12562609,1075
28.13562703,0
28.14526606,1085
28.14925694,0
28.16351104,1121
28.17551231,0
28.18561196,1147
28.19294882,0
28.19294882,1202
28.20857453,0
28.22420621,1209
28.22420621,0
28.23983383,1263
28.25546265,0
28.25546265,1285
28.27109194,0
28.27109194,1328
28.28672123,0
28.30235195,1351
28.30235195,0
28.31798100,1337
28.33361340,0
28.34473419,1361
28.34473419,0
28.36036348,1377
28.36036348,0
28.37599230,1382
28.39162517,0
28.39162517,1414
28.40725565,0
28.42288256,1442
28.42288256,0
28.44372773,1472
28.45141220,0
28.45141220,1463
28.47591734,0
28.48581481,1492
28.49582195,0
28.49582195,1470
28.51581264,0
28.52521658,1474
28.53581333,0
28.54318070,1467
28.54318070,0
28.55880642,1483
28.57443690,0
28.58294940,1511
28.59546638,0
28.60581493,1517
28.61547446,0
28.62381411,1527
28.63461733,0
28.64403415,1535
28.65100646,0
28.66562748,1566
28.67584085,0
28.68383574,1557
28.69549823,0
28.70217896,1564
28.71512961,0
28.71980596,1568
28.73526645,0
28.74326944,1568
28.75096130,0
28.76413250,1564
28.77613497,0
28.78513432,1566
28.79252410,0
28.79252410,1569
28.80814934,0
28.82377958,1535
28.83358502,0
28.84529018,1558
28.85581255,0
28.86381149,1589
28.87556314,0
28.87556314,1591
28.89118886,0
28.89118886,1555
28.90682077,0
28.92245007,1533
28.92245007,0
28.93808055,1613
28.95370936,0
28.95370936,1614
28.97509551,0
28.98217988,1580
28.98217988,0
29.00249529,1584
29.01381135,0
29.02604461,1535
29.03581214,0
29.04200149,1584
29.04200149,0
29.05762839,1619
29.07376552,0
29.07376552,1584
29.08999038,0
29.10562086,1581
29.10562086,0
29.12125325,1567
29.12125325,0
29.13687944,1581
29.15250897,0
29.15250897,1535
29.16814065,0
29.18376851,1535
29.18376851,0
29.19940186,1502
29.21502995,0
29.21502995,1481
29.23065805,0
29.23065805,1431
29.24628997,0
29.26191998,1424
29.26191998,0
29.27754807,1484
29.29317784,0
29.29317784,1489
29.30880666,0
29.32443857,1470
29.32443857,0
29.34006834,1472
29.35569787,0
29.35569787,1424
29.37132573,0
29.37132573,1434
29.38695788,0
29.40258813,1395
29.40258813,0
29.41821551,1387
29.43384480,0
29.43384480,1346
29.44947457,0
29.44947457,1344
29.46510267,0
29.48073435,1359
29.48073435,0
29.50394869,1315
29.51587605,0
29.52600837,1343
29.53600311,0
29.54318762,1328
29.54318762,0
